text,category
kilroy names election seat target ex-chat show host robert kilroy-silk is to contest the derbyshire seat of erewash at the next general election.  labour s elizabeth blackman won the seat in 1997 and has a 6 932 majority. she says she will fight on her record  as a hard-working constituency mp . mr kilroy-silk announced his plans a day after launching his new party  veritas  the latin for truth. the east midlands mep  who quit the uk independence party  wants his new group to  change the face  of uk politics. his choice of election constituency quashes speculation that he would stand against defence secretary geoff hoon in ashfield  nottinghamshire. ukip won 31% of the vote in erewash in last june s european elections - with mr kilroy-silk among their candidates for the region. until 1997  erewash had been held by the tories since 1970. ms blackman said she was proud of the government s achievements in the area. she declined to give her view of mr kilroy-silk at this point.  on thursday  he told a london news conference that veritas would avoid the old parties   lies and spin . he said  our country  was being  stolen from us  by mass immigration and promised a  firm but fair  policy on immigration. veritas says it hopes to contest most seats at the forthcoming general election but plans to announce detailed policies on crime  tax  pensions  health and defence over the next few weeks.  ukip leader roger knapman says he is glad to see the back of mr kilroy-silk. labour campaign spokesman fraser kemp said veritas was joining  an already crowded field on the right of british politics . mr kilroy-silk was joined in the new venture by one of ukip s two london assembly members  damien hockney  who is now veritas  deputy leader.  ukip s chairman petrina holdsworth has said the group will just be a parody of the party the men have left. mr kilroy-silk quit ukip last week after months of tension as he vied unsuccessfully for the leadership of that party. he said he was ashamed to be a member of a ukip whose leadership had  gone awol  after the great opportunity offered by its third place at last june s european elections. ukip s leader  roger knapman  has said he is glad to see the back of mr kilroy-silk.  he has remarkable ability to influence people but  sadly  after the [european] election it became clear that he was more interested in the robert kilroy-silk party than the uk independence party so it was nice knowing him  now  goodbye    he said. ukip officials also argue mr kilroy-silk has not been  straightforward  in attacking the party he once wanted to lead.,politics
novartis hits acquisition trail swiss drugmaker novartis has announced 5.65bn euros ($7.4bn; £3.9bn) of purchases to make its sandoz unit the world s biggest generic drug producer.  novartis  which last month forecast record sales for 2005  said it had bought all of germany s hexal. it also acquired 67.7% of hexal s us affiliate eon labs  and offered to buy the remaining shares for $31 each. novartis said that it would be able to make cost savings of about $200m a year following the acquisitions. novartis  shares rose 1% to 57.85 swiss francs in early trading.  the deal will see novartis  sandoz business overtake israel s teva pharmaceuticals as the world s biggest maker of generics. based on 2004 figures the newly merged producer would have sales of more than $5bn  the company estimated. novartis said that it would merge a number of departments  adding that there may be job cuts.   the strong growth outlook for sandoz  which will create jobs  is expected to partially compensate for necessary reductions in the work force   the firm said in a statement. generic drugs are chemically identical to their more expensive branded rivals. producers such as sandoz can copy the branded products usually after their patent protection expires and can sell them more cheaply as they do not have to pay research and development cost.  there are more than 150 generic drugmakers worldwide and analysts have predicted consolidation in a market that they call fragmented. however  not all analysts were initially convinced about the deal.  this is a very expensive acquisition   birgit kuhlhoff  from sal oppenheim investment bank  told reuters.  i find it strange that they are making acquisitions in exactly those markets where they suffered price pressure.,business
hariri killing hits beirut shares shares in solidere  the lebanese company founded by assassinated former prime minister rafik hariri  fell 15% in renewed trading in beirut.  the real estate firm  which dominates lebanon s stock exchange  ended the day down at $8.08. traders said there was some panic selling during friday s session  the first since a three-day market closure to mourn the death of mr hariri. beirut s benchmark blom stock index closed down 7.9% at 642.80.  solidere  in which mr hariri was a major shareholder  was the major drag on the index. the company owns much of the property in central beirut  which it restored and redeveloped following the end of lebanon s bitter 15-year civil war.  solidere should be above $10 but because of this disaster it is falling   said one trader.  if solidere drops much lower i would consider it a buying opportunity. this is a very big company held by many lebanese.  critics had accused mr hariri of using lebanon s post-war reconstruction drive for his personal financial gain. but his assassination on monday sent shudders through lebanon s business community  which saw the billionaire tycoon as the country s best hope for economic revival. solidere posted profits of $12.5m in the first half of 2004  and its shares had been gaining in recent months.,business
renault boss hails  great year  strong sales outside western europe helped renault boost its profits by more than 40% in 2004 although the firm warned of lower margins this year.  france s second largest carmaker enjoyed a healthy 43% rise in net profits to 2.4bn euros ($3.1bn; £2.9bn) as sales rose 8% to 40.7bn euros. the firm said strong demand outside western europe and the good performance of its megane range lifted its results. chairman louis schweitzer said 2004 had been a  great year  for the firm.  renault sold more than 2.4 million vehicles in 2004  an increase of 4% on the previous year. growth came mainly from outside western europe  with particularly strong sales in turkey  russia and north africa.  in total  sales outside western europe - renault s core market - rose 16.5%. japanese carmaker nissan - in which renault owns a 44% stake - contributed 1.7bn euros in net income over the year. nissan chairman carlos ghosn is to succeed mr schweitzer at the head of renault later this year.  renault said the outlook for the industry in europe this year was  stable   with small growth forecast in other regions. the firm will benefit from the launch of a new clio model in the coming year and the roll-out of the logan in many markets. however  the firm said it expected operating margins to be lower in 2005  at 4% of sales as opposed to 5%.  in a sluggish market and an environment impacted by the rise in raw material prices  renault intends to continue to grow its global sales   the company said in a statement.,business
tories leave door open for archer the conservative party would deal  sympathetically  with any application by disgraced peer lord archer to rejoin its ranks  its co-chairman has said.  dr liam fox told bbc one s breakfast with frost programme there was no place for  vindictiveness  in politics. lord archer spent two years in prison after being convicted of perjury and perverting the course of justice. the former tory deputy chairman s five-year suspension from the party has just elapsed.  a jury ruled that lord archer lied during a libel trial against the daily star at the high court in london in 1987.  he won damages after the newspaper printed allegations about involvement with a prostitute. dr fox was asked if he would say yes or no if lord archer applied to rejoin.  i m sure that in line with people having served their sentence and having done some reparations for what they did wrong  we would look at that sympathetically.  i don t believe in vindictiveness  i don t think that has any place in politics  unlike the prime minister and alastair campbell.   tory peer lord tebbit said he agreed with dr fox s view  and said the case should be looked at on its merits.  after all  he is far from being the worst perjurer in the world   he added. meanwhile  senior conservative mp sir teddy taylor warned that moves bring lord archer back into the fold could be controversial. he said:  i suppose  on a sunday in particular  we should always make provision for forgiving sinners. but there is no doubt it would be controversial.  lord archer  who was not available for comment  remains a popular figure among constituency tory parties and is a successful fundraiser. he has not been seen in the house of lords since his release from prison in july 2003  although there is nothing in the rules to prevent him from attending.,politics
jobs growth still slow in the us the us created fewer jobs than expected in january  but a fall in jobseekers pushed the unemployment rate to its lowest level in three years.  according to labor department figures  us firms added only 146 000 jobs in january. the gain in non-farm payrolls was below market expectations of 190 000 new jobs. nevertheless it was enough to push down the unemployment rate to 5.2%  its lowest level since september 2001. the job gains mean that president bush can celebrate - albeit by a very fine margin - a net growth in jobs in the us economy in his first term in office. he presided over a net fall in jobs up to last november s presidential election - the first president to do so since herbert hoover. as a result  job creation became a key issue in last year s election. however  when adding december and january s figures  the administration s first term jobs record ended in positive territory.  the labor department also said it had revised down the jobs gains in december 2004  from 157 000 to 133 000.  analysts said the growth in new jobs was not as strong as could be expected given the favourable economic conditions.  it suggests that employment is continuing to expand at a moderate pace   said rick egelton  deputy chief economist at bmo financial group.  we are not getting the boost to employment that we would have got given the low value of the dollar and the still relatively low interest rate environment.   the economy is producing a moderate but not a satisfying amount of job growth   said ken mayland  president of clearview economics.  that means there are a limited number of new opportunities for workers.,business
student  inequality  exposed teenagers from well-off backgrounds are six times more likely to go to university than those from the most deprived areas  a report says.  the higher education funding council for england said more people went to university between 1994 and 2000. but the percentage of poorer students  hardly changed at all   said its chief executive  sir howard newby. increasingly more women than men went to university  while tuition fees and student loans made no major difference.  the hefce report  drawing on child benefits data  said teenagers in the richest areas could expect a better than 50% chance of going to university  while in the poorest neighbourhoods it was 10%. participation at constituency level ranged from 69% in kensington and chelsea  65% in the city of london and westminster and 62% in sheffield hallam  down to 10% in bristol south and leeds central and 8% in nottingham north and sheffield brightside.  sir howard said the report highlighted the  entrenched divisions  between rich and poor areas  but added it was a social as much as an educational problem. he told bbc news:  we know  once children from deprived backgrounds get into university  they do very well. in fact surprisingly more go into postgraduate study than those from more affluent backgrounds.  the issue is  i think  one of raising aspirations amongst those families and those communities that university is something for them and not for other people.   he said by the time universities traditionally dealt with pupils  between the ages of 16 and 18  it was too late. instead they should be reaching out to communities and schools much earlier  even down to primary school level  to persuade them a university education was something they could aspire to  he said. but while the report revealed stark inequalities and exposed the extent of the challenge  there were some encouraging findings  he added.  tuition fees and student loans in england and wales - and the different fee regime in scotland - did not seem to have affected the choices of young people  even the poorest. the report also showed women were 18% more likely than men to enter higher education in 2000 - up from 6% in 1994. in the poorest areas  the gap was 30% in women s favour and growing faster than anywhere else. the higher education minister  kim howells  said:  we are working in schools to raise the attainment and aspiration of young people in disadvantaged areas.  higher standards in schools would lead to greater participation in higher education. from 2006 upfront tuition fees in england would be removed  with grants for the less well off. the shadow education secretary  tim collins  said:  it is clear from this report that children from disadvantaged areas are far more likely to have encountered poor standards in their secondary education.  tackling these must be the top priority for any government looking to improve university access.  the group which represents university vice-chancellors  universities uk  said the new system of deferred fees in england  due to start in 2006  with grants and bursaries for poorer students  would encourage more of them to go into higher education. the national union of students argued the opposite - that the situation was  likely to get much worse  with poorer students being restricted in choice and having to make decisions based on their financial situation rather than aspiration .  the tables below show the participation rate for each parliamentary constituency in britain:,politics
high fuel costs hit us airlines two of the largest airlines in the us - american and southwest - have blamed record fuel prices for their disappointing quarterly results.  american airlines  parent amr reported a loss of $387m (£206m) for the fourth quarter of 2004  against a $111m loss for the same period a year earlier. meanwhile  southwest airlines saw its fourth-quarter 2004 profits fall 15% to $56m  against $66m a year earlier. both said high fuel bills would continue to pressure revenues in 2005. american  the world s biggest airline by some measures  said it expected to report a loss for the first quarter of 2005. southwest  which has the highest market value of any us carrier  said it would remain profitable despite high fuel prices.  amr s shares were flat in wednesday morning trading on the new york stock exchange  as the results were slightly better than analysts had anticipated. amr s chief executive gerard arpey said the airline s difficulties reflected the situation within the industry.  amr s results for the fourth quarter of 2004 reflect the economic woes that plagued the airline industry throughout 2004 - in particular  high fuel prices and a tough revenue environment   he said. for the full year  amr posted a loss of $761m  lower than 2003 s $1.2bn loss and an indication that the airline has successfully cut costs. amr added that as part of its cost cutting measures  it is postponing the delivery of 54 boeing jets. shares in southwest fell 65 cents to $14.35 as analysts voiced their disappointment.  the results came in below our already conservative estimate for the quarter   said ray neidl  an analyst at calyon securities. both american and southwest have been squeezed by cut-throat competition in the us airline industry  as a glut of available seats has led to fierce price reductions.,business
blair and brown criticised by mps labour mps have angrily criticised tony blair and gordon brown amid renewed reports of a rift between the two men.  a meeting of the parliamentary labour party saw a succession of normally loyal members warn that feuding could jeopardise labour s election hopes. the pm insisted nothing would derail labour s campaign  despite a new book saying he has upset his chancellor by backing out of a pledge to stand aside. mr brown will again be in the public eye at the party s new poster launch. in what the party had hoped would be perceived as a show of unity  he is due to line up alongside alan milburn - the man controversially appointed as the party s election supremo - and deputy leader john prescott for the event in london on tuesday. relations between mr brown and mr milburn are widely reported to be cool ever since mr blair brought the latter back into the cabinet to run labour s election campaign  a role successfully carried out by mr brown in both 1997 and 2001.  mr blair told the parliamentary labour party on monday:  i know from everyone here  in cabinet and government  nothing is going to get in the way of a unified labour party with a unified position and winning the third term people desperately need.   the prime minister and his chancellor arrived within seconds of each other for the meeting of the plp and were seemingly in good spirits as it started. new speculation about the state of their relationship was sparked by claims in brown s britain  by sunday telegraph journalist robert peston  which suggested mr blair went back on a pledge to make way for mr brown. labour s paul flynn said mr blair and mr brown had a  scorching  from mps adding:  it was a parliamentary labour party meeting like no other.   backbencher stephen pound said some mps had threatend to expose those fuelling the reports if mr blair and mr brown did not  stop this nonsense  this poisonous briefing . lord campbell-savours  a former mp  challenged mr brown to deny reports that he had told the prime minister he did not believe anything he said. mr prescott said mps were entitled to complain about discipline after reading recent press reports.   they told us very clearly  it was the troops telling the leaders: get in line   he told bbc radio 4 s today on tuesday. mr prescott said there were occasional disagreements in any government. but he argued mr blair and mr brown could work successfully together and had produced a strong economy and better public services.  the new book claims mr prescott hosted a dinner in november 2003 where the prime minister told mr brown he would stand down before the next election because he had lost trust over the iraq war. he had then changed his mind in june 2004  following intervention from cabinet allies and suspicion that the chancellor was manoeuvring against him  writes mr peston. mr prescott said there was a dinner but the discussions were confidential.  of course as a waiter for 10 years i have a professional ability here   he joked. mr blair has insisted he has done no deals over the premiership while mr brown says he will not let  gossip  distract him from helping a unified election campaign. the conservatives say the two men are behaving like squabbling schoolboys and the liberal democrats claim personal ambition is obstructing good government.,politics
wenger dejected as arsenal slump arsenal manager arsene wenger claimed their display in the 3-1 defeat against bayern munich was  our worst peformance in the champions league .  kolo toure s late goal gives the gunners hope for the second leg  but wenger said:  the only positive is that we are still in the tie.  the players are really down in the dressing-room. i feel we really turned in a bad performance.  at 3-0 we faced a real struggle  but 3-1 at least gives us a chance.   goalscorer toure was also at fault for two goals  and wenger said:  we need to help toure rebuild his confidence as he is low at the moment.  wenger also tried to stay upbeat himself  adding:  but there is enough time for crying. i could cry - maybe it would be easier - but life goes on.  in this job  you have good and bad nights. this was a bad night - but i still have confidence in the quality of my players  as well as their spirit and desire.  but wenger s bayern counterpart felix magath was in no mood to celebrate either. he said:  i am far from happy despite the win. my players failed to try and score a fourth to kill the tie and then conceded the late goal.   arsenal are fully capable of scoring several goals against us on their own turf.  arsenal keeper jens lehmann  whose personal rivalry with bayern goalkeeper oliver kahn was not helped by the result  said:  do i blame myself for the third goal  as a goalkeeper  i always blame myself.  i just know the goals were very easy against us. in my time here  we have never conceded three easy goals like that - but sometimes it happens.  it would have been impossible to go through at 3-0 - but with the goal we have chances. everything is now possible.,sport
turkey deal  to help world peace  a deal bringing turkey a step closer to eu membership is of  fundamental importance  to the peace and security of the world  tony blair has said.  the deal  struck at the european council last week  also proved claims of a clash between muslims and christians were  wrong   mr blair said. it represented the achievement of an  historic british objective   he added. tory leader michael howard said the deal laid to rest any suggestion the eu was  anti-islamic .  turkey s involvement with the eu would provide an  invaluable bridge  between europe and the rest of the world  mr howard added. but the tory leader argued that the eu constitution was not designed to take in a country as large as turkey. mr blair has been a leading advocate of turkish membership despite controversy surrounding the idea. he insisted that the turkish leadership had made great advances in improving its human rights records. the deal to open formal talks with ankara came despite an eu demand for turkey to recognise cyprus.  it was agreed the issue can be tackled at a later date but turkish premier recep erdogan had to accept negotiations did not guarantee his country full eu membership. the internationally recognised southern part of cyprus is an eu member  but turkey  which occupies northern cyprus  had previously insisted it would not bow to demands to recognise the country  calling the issue a  red line . it could take up to 15 years before turkey is able to join  and entry cannot be guaranteed. if it joins  turkey may have to accept restrictions to limit migration by its citizens. the eu has also announced that it will start accession talks with croatia in april 2005. however  talks will begin only if the country co-operates fully with the un war crimes tribunal for the former yugoslavia.,politics
will the budget bring out smiling voters  as tory spokesman oliver letwin said - any chancellor would use his pre-election budget to offer some vote winning sweeteners  wouldn t he.  and everyone does  indeed  expect gordon brown to do just that in his last budget before the expected polling day of 5 may. there will be plenty of talk about taking no risks with the economy or handing out irresponsible giveaways. but mr brown will stun westminster and break just about every historical precedent if he fails to do something designed to put a smile on voters  faces and make them more inclined to back labour in the election. and there has already been speculation about possible tax reductions for the poorest and increasing the threshold on stamp duty in this week s budget. the aim of his package will be to keep any disillusioned core labour voters in the fold  while ensuring the middle england voters who gave tony blair two election victories don t desert him at the third poll.  and  needless to say  there will be plenty of analysis of what impact the budget will have on mr brown s own ambitions to replace mr blair as prime minister at some point after a third win. but there is a shadow hanging over this pre-election performance - in the shape of £11 billion or thereabouts. that is the size of the financial  black hole  the tories  backed by some independent forecasters  believe mr brown will have to fill with tax increases after the election.  the opening shot in that battle was fired at the weekend with claims a treasury leak suggested mr brown was ready to slap capital gains tax on home sales to raise some of that cash. it was immediately denied  but the tories remain suspicious  claiming that  as mr letwin said  if the money does not come from there  where will it come from.  mr brown will undoubtedly claim the forecasts are simply wrong and that he will have absolutely no need to raise taxes after the election  should labour win. previous gloomy forecasts proved wrong  he will argue  while suggesting that only by sticking with him can britain continue to have a sound economy  low unemployment and high public spending. the opposition will reject that by claiming they can keep the economy sound  increase spending and cut taxes at the same time.  the liberal democrats will also promise to run a sound economy  but based on increased taxes to fund spending and  amongst other things  abolishing the council tax in favour of a local income tax. and there will be prolonged argument over which of the parties can make the greatest savings in whitehall and beyond to fund their policies. but probably what that all boils down to is a simple question of which of the parties the voters most trust to keep the economy stable and avoid any unpleasant surprises in the coming years. and it is probably still the answer to that one question that will overwhelmingly decide the outcome of the general election.,politics
campbell rescues arsenal sol campbell proved to be an unlikely match-winner to earn arsenal a hard-fought win at portsmouth.  the england defender lashed home a 25-yard shot for his first goal in 16 months to take arsenal back into second spot  five points behind chelsea. but before campbell scored the best two chances of the game fell to pompey striker ricardo fuller. in the first half he blasted wide when clear  and his control let him down in the second half when well placed. portsmouth got plenty of bodies behind the ball to deny arsenal space in the early stages. but their marking was slack at a corner and patrick vieira should have done better when the ball fell to him 16 yards out. a mistake by arjan de zeeuw let thierry henry in behind the pompey defence on 17 minutes but as he bore down on goal linvoy primus got in a saving tackle. with just fuller as an out-and-out striker  portsmouth s shape made life difficult for arsenal. but a delightful touch by robin van persie gave henry a sight of goal  although the angle was too tight for his shot to trouble jamie ashdown.  ashdown caused hearts to flutter on 28 minutes when he missed his punch at a corner and kolo toure headed just wide and  as arsenal began to press  van persie blasted over a good opportunity after henry had set him up. henry took a quick return pass from vieira but ashdown was out quickly to block  and there were some anxious seconds for pompey as the ball ran loose before matthew taylor cleared. after playing second fiddle  portsmouth should have taken the lead on 34 minutes. referee howard webb played a good advantage to allow steve stone to send gary o neil away but  having shrugged off toure  the pompey midfielder planted his shot wide from 10 yards. as half-time approached  henry teased a shot through a ruck of players and inches wide. at the other end  fuller broke clear but failed to hit the target as toure closed him down.  fuller was given the best chance of the match so far on 48 minutes when patrik berger s break and slipped pass played him clear. but a poor first touch lost him the opportunity and even when he checked back and went down under vieira s challenge  referee webb was not interested. fuller paid the price when he gave way on 55 minutes to aiyegbeni yakubu  who returned after six weeks out with a knee injury. but it needed alert reflexes and safe handling from ashdown to cling on to van persie s shot as henry sniffed for scraps.  portsmouth were growing in confidence and keeper manuel almunia had to stand his ground to beat away a powerful shot from berger. arsenal were struggling to find their rhythm but took the lead through the unlikely source of campbell. the england defender needed little invitation as pompey backed off to stride forward and lash a ferocious shot past ashdown. arsenal might have stretched their lead two minutes later when mathieu flamini escaped his marker to flash a header wide from henry s free-kick. almunia went full length to grab berger s long-range shot  while ashdown palmed away substitute dennis bergkamp s shot.  ashdown  griffin  de zeeuw  primus  taylor  stone  o neil  faye (berkovic 83)  berger  lualua  fuller (yakubu 55).  subs not used: hislop  quashie  cisse.  almunia  lauren  toure  campbell  cole  pires  flamini  vieira  clichy  van persie (bergkamp 68)  henry.  subs not used: lehmann  fabregas  senderos  hoyte.  cole.  campbell 75.  20 170.  h webb (s yorkshire).,sport
us industrial output growth eases us industrial production continued to rise in november  albeit at a slower pace than the previous month.  the us federal reserve said output from factories  mines and utilities rose 0.3% - in line with forecasts - from a revised 0.6% increase in october. analysts added that if the carmaking sector - which saw production fall 0.5% - had been excluded the data would have been more impressive. the latest increase means industrial output has grown 4.2% in the past year. many analysts were upbeat about the prospects for the us economy  with the increase in production coming on the heels of news of a recovery in retail sales.  this is very consistent with an economy growing at 3.5 to 4.0%. it is congruent with job growth and consumer optimism   comerica chief economist david littman said of the figures.  the us economy grew at a respectable annual rate of 3.7% in the three months between july and september  while jobs growth averaged 178 000 during the same period. while the employment figures are not spectacular  experts believe they are enough to whittle away at america s 5.4% jobless rate. a breakdown of the latest production figures shows mining output drove the increase  surging 2.1%  while factory output rose 0.3%. but utility output dropped 1.4%. meanwhile  the amount of factory capacity in use during the month rose to 77.6% - its highest level since may 2001.  many investors think that product market inflation won t be a problem until the utilisation rates are at 80% or higher   cary leahy  senior us economist at deutsche bank securities  said.  so there is still a lot of inflation-fighting slack in the manufacturing sector    overall i d say manufacturing at least away from autos continues to improve and i would bet that it improves at a faster rate in coming months given how lean inventories are   citigroup senior economist steven wieting added.,business
ferguson puts faith in youngsters manchester united manager sir alex ferguson said he has no regrets after his second-string side lost 3-0 away at fenerbahce in the champions league.  ferguson said:  the good thing about being manager is that you are in control of which team to pick.  i care about united  that s important  so while i am disappointed at the result i am not at the team i selected.  this game was important for the young lads. they will remember it and next time they come they will be better.  ferguson admitted his side were well-beaten by the turks  a result which meant they finished second in group d behind lyon. he added:  they ll know not to play like that again. we showed a lack of strength. but i have no complaints about the scoreline.  in the second half we had some good moments in attack. and in that situation  you have to take one chance.  but we didn t do that  so the game just petered out for us.  i didn t think it made much difference whether we won the group or finished second and i still don t.  we could get inter  ac milan and juventus but bayern  barcelona and real madrid were among the runners-up. all we can do is let fate decide how it works out.,sport
electronics firms eye plasma deal consumer electronics giants hitachi and matshushita electric are joining forces to share and develop technology for flat screen televisions.  the tie-up comes as the world s top producers are having to contend with falling prices and intense competition. the two japanese companies will collaborate in research & development  production  marketing and licensing. they said the agreement would enable the two companies to expand the plasma display tv market globally.  plasma display panels are used for large  thin tvs which are replacing old-style televisions. the display market for high-definition televisions is split between models using plasma display panels and others - manufactured by the likes of sony and samsung - using liquid-crystal displays (lcds). the deal will enable hitachi and matsushita  which makes panasonic brand products  to develop new technology and improve their competitiveness. hitachi recently announced a deal to buy plasma display technology from rival fujitsu in an effort to strengthen its presence in the market.  separately  fujitsu announced on monday that it is quitting the lcd panel market by transferring its operations in the area to japanese manufacturer sharp. sharp will inherit staff  manufacturing facilities and intellectual property from fujitsu. the plasma panel market has seen rapid consolidation in recent months as the price of consumer electronic goods and components has fallen. samsung electronics and sony are among other companies working together to reduce costs and speed up new product development.,business
lesotho textile workers lose jobs six foreign-owned textile factories have closed in lesotho  leaving 6 650 garment workers jobless  union officers told the ap news agency.  factory workers union secretary general billy macaefa blamed the closures on the end of worldwide textile quotas. the quotas for developing nations  ended on 1 january  gave them a set share of the rich countries  markets. they also limited the amount countries like china could export to the big markets of the united states and eu.   we understand that some (owners)... were complaining that the south african rand was strong against the us dollar  and they were losing when exporting textiles and clothing to the united states   mr macaefa said at a news briefing in the capital  maseru. lesotho s currency  the maloti  is fixed to the rand.  but we suspect that they left the country unceremoniously because of the end of quotas introduced by the world trade organization.  he said the six factories were leisure garments  modern garments  precious six garments  tw garments  lesotho hats and vogue landmark. the owners - two from taiwan  two from china  one from mauritius and one from malaysia - left over the december holiday period without informing or paying their employees  he said.  union leaders and trade campaigners have been warning that developing nations such as lesotho  sri lanka  and bangaldesh could lose thousands of jobs once the quotas were lifted. in the mountainous country surrounded by south africa  it is feared as many as 50 000 textile workers could lose their jobs  and mr mafeca said he expected more companies to leave. the assistance of a us law had given lesotho s textiles duty-free access to north american markets. the african growth and opportunity act (agoa)  gave sub-saharan countries preferential access to the us market for apparel and textile products as well as a wide range of other goods. a lesotho government news briefing is expected on wednesday.,business
hatfield executives go on trial engineering firm balfour beatty and five railway managers are to go on trial for manslaughter over the hatfield rail crash in 2000.  four people died when a section of rail broke and a high speed train derailed. balfour beatty s railway maintenance arm was in charge of the upkeep of the line at hatfield  hertfordshire. balfour beatty managers anthony walker and nicholas jeffries  and railtrack managers alistair cook  sean fugill and keith lea all face individual charges. all five men  along with four others  are also accused of breaches of health and safety laws. balfour beatty rail maintenance faces a corporate manslaughter charge. it is expected the trial could last as long as a year. the accident  on 17 october 2000  happened when the london to leeds express came off the tracks at 115 mph  when it was derailed by a cracked section of rail. the accident on the east coast main line sparked major disruption. the overall responsibility for the line was railtrack s - the company that has now become network rail. those who died in the accident were steve arthur  46  from pease pottage  west sussex; peter monkhouse  50  of headingley  leeds; leslie gray  43  of tuxford  nottingham; and robert james alcorn  37  of auckland  new zealand.,politics
koubek suspended after drugs test stefan koubek says he has been banned for three months by the international tennis federation (itf) after testing positive for a banned substance.  the world number 60 failed a routine drugs test at this year s french open but now plans to lodge an appeal. koubek believes an injection given to him by an austrian doctor to treat a wrist injury is to blame for producing traces of the substance in his system.  i have acted correctly   the 27-year-old austrian said in a statement. koubek  who defeated britain s greg rusedski in the decisive rubber of the davis cup in september  is now set to miss the start of the season. he said   a three-month ban would mean that i not only will miss the australian open  but also the davis cup in australia.,sport
holmes starts 2005 with gb events kelly holmes will start 2005 with a series of races in britain.  holmes will make her first track appearance on home soil since winning double olympic gold in january s norwich union international in glasgow. she will also run in the grand prix in birmingham in february and may defend her indoor aaa 800m title in sheffield earlier that month.  i am still competitive and still want to win   she said.  i m an athlete and i can t wait to get back on the track.  she added:  these events are also a great opportunity to thank the british public for the enormous levels of support they have given me from the moment i stepped off that plane from greece.  the glasgow meeting will see holmes compete over 1500m in a five-way match against sweden  france  russia and italy.,sport
holmes starts 2005 with gb events kelly holmes will start 2005 with a series of races in britain.  holmes will make her first track appearance on home soil since winning double olympic gold in january s norwich union international in glasgow. she will also run in the grand prix in birmingham in february and may defend her indoor aaa 800m title in sheffield earlier that month.  i am still competitive and still want to win   she said.  i m an athlete and i can t wait to get back on the track.  she added:  these events are also a great opportunity to thank the british public for the enormous levels of support they have given me from the moment i stepped off that plane from greece.  the glasgow meeting will see holmes compete over 1500m in a five-way match against sweden  france  russia and italy.,sport
howard unveils tory asylum plans tory plans to cut immigration to the uk are not racist and will make the asylum system fairer for genuine refugees  michael howard has said.  as his party set out detailed asylum reform plans  mr howard said they would help smash people smuggling gangs. there would be an annual limit on asylum and all claims would be processed overseas. some charities say the plans would put refugees  lives at risk if they were turned away once quotas were filled.  tony blair said labour would set out workable plans for tackling immigration abuse in the next few weeks and attacked the tory plans.  by cutting the number of front-line immigration staff at our borders  they will actually make the problem worse   said mr blair. liberal democrat chairman matthew taylor said there needed to be a quick  fair and firm asylum system. but he said it was  absolutely disgusting  to propose a system which could turn away genuine refugees. the conservatives say there is little risk of this happening as demand for asylum will be considered when quotas are set.  in a speech in london on monday  mr howard said:  it s not racist  as some people to claim  to talk about controlling immigration far from it.  he said that coming from an immigrant family himself he recognised that  firm but fair  immigration controls were essential for good community relations.    - withdrawing from the 1951 united nations convention on refugees  which obliges countries to accept people being persecuted on the basis of need  not numbers   - introduce laws to allow the immediate removal of asylum seekers whose claims were clearly unfounded because they came from safe countries or had destroyed documents   - detain asylum seekers without documents so people whose identity was not known were not able to move freely around the uk - a worry for  national security    - stop considering asylum applications inside the uk and instead take people from united nations refugee agency camps. anyone applying for asylum would be taken to new centres close to their countries of origin.     the tories also want quotas for those seeking work permits through an australian-style points system and those wanting to join families in the uk.  mr howard said nearly 160 000 people were settling in the uk every year - the size of a city like peterborough. the plans would help achieve a  substantial reduction  in immigration  he said  although he could not predict a figure. he said that only two out of 10 asylum seekers had their claims accepted under the current  unfair and inhumane  system.   we need to break the link between arriving in britain and claiming asylum   mr howard said.  by breaking that link we can smash the criminal gangs at the heart of the trade in people smuggling.   but the un refugees agency is worried the policy sends the wrong message to poorer countries which receive the bulk of refugees. and a spokesman for european justice and home affairs commissioner franco frattini said the plans would contravene eu asylum policy  which meant the uk could not simply refuse to hear an asylum case. refugee council chief executive maeve sherlock called the plans  dangerous  ill thought-out and hugely irresponsible . lives could be put at risk if refugees were turned away once the quotas were filled  she warned. commission for racial equality chairman trevor phillips said asylum applications were down 40% and economic migration down about 10%.  he did not think mr howard intended to centre the debate about race. but he warned that some campaigners could use his words to hint the policy was about keeping out people of a different colour or culture. mr howard called that suggestion  disgraceful .,politics
post-christmas lull  in lending uk mortgage lending showed a  post-christmas lull  in january  indicating a slowing housing market  lenders have said.  both the council of mortgage lenders (cml) and building society association (bsa) said lending was down sharply. the cml said gross mortgage lending stood at £17.9bn  compared with £21.8bn in january last year. the bsa said mortgage approvals - loans approved but not yet made - were £2bn  down from £2.6bn in january 2004.  at the same time  the british bankers  association (bba) said lending was  weaker . overall  the bba said mortgage lending rose by £4bn in january  a far smaller increase than the £5.1bn seen in december. this was a return to the  weaker pattern  of lending seen in the last months of 2004  the bba added. however  it is the year-on-year lending comparisons which are the most striking. the cml said lending for house purchases and gross mortgage lending were 29% and 18% lower year-on-year respectively.  these figures show beyond doubt the recent slowdown in the housing market   peter williams  cml deputy director  said.,business
